,id_municipio,ano,pib,impostos_liquidos,va,va_agropecuaria,va_industria,va_servicos,va_adespss
7835,3114600,2019,122288328,5429568,11685876,55015232,4496491,36019991,21327046
7836,3114709,2019,47468729,1764882,45703847,9206504,2713887,13902497,19880959
7837,3114808,2019,64081121,3613506,60467616,11278836,5290631,21441645,22456504
7838,3114907,2019,47961138,1293422,46667716,20029612,1637468,11442675,13557961
7839,3115003,2019,60795733,2349224,58446509,18551149,2905781,15860789,2112879
7840,3115102,2019,337747139,28975545,308771594,39170601,20215052,167763494,81622446
7841,3115201,2019,50973392,1711713,49261679,14116938,2221223,13500362,19423156
7842,3115300,2019,1662409608,294346903,1368062705,12863245,286658989,764532604,304007867
7843,3115359,2019,1103399631,9718872,109368076,3972714,803916508,249341899,36449638
7844,3115409,2019,35339414,1117759,34221654,6192691,1761274,9684531,16583159
7845,3115458,2019,64010628,3886118,6012451,2999032,1930621,24759087,30435771
7846,3115474,2019,44451401,1716307,42735094,4079385,1785563,11804249,25065897
7847,3115508,2019,359736333,24319745,335416588,1592126,2224559,217562186,94016686
7848,3115607,2019,19635948,576328,1905962,2627746,861687,5391302,10178884
7849,3115706,2019,82099442,5181205,76918237,3265624,2641141,38319096,32692376
7850,3115805,2019,280045346,25471963,254573383,54787907,118442,142169005,4577227
7851,3115904,2019,39593624,1649402,37944221,3650215,3061041,14088962,17144003
7852,3116001,2019,65254055,2897474,62356581,8521926,6760752,21370994,25702909
7853,3116100,2019,100428235,2786326,97641909,6567057,2977063,25854018,62243771
7854,3116159,2019,225674934,16629019,209045914,65807547,8111672,74689009,60437687
7855,3116209,2019,32686559,1332601,31353959,2796109,1253341,10508261,16796248
7856,3116308,2019,57590825,1809466,55781358,4557965,4488098,17638721,29096575
7857,3116407,2019,136907389,14871369,12203602,11775558,47774009,38152675,24333778
7858,3116506,2019,71023822,3375086,67648736,10049838,3415253,2120145,32982194
7859,3116605,2019,782477556,110484602,671992954,30482464,191887394,327623609,121999486
7860,3116704,2019,117288432,9610959,107677473,1704486,8077735,4853062,34024257
7861,3116803,2019,91696262,5449291,86246971,10622199,4486755,33903174,37234843
7862,3116902,2019,12111502,698035,114134669,58688345,7319657,27703179,20423488
7863,3117009,2019,56525691,2002207,54523484,3398217,2685679,16670294,31769294
7864,3117108,2019,174647223,12811532,16183569,29585704,8659969,75825063,47764954
7865,3117207,2019,40177291,2072733,38104558,7114473,1531239,13885324,15573521
7866,3117306,2019,919004476,77710214,841294262,22120121,161838804,326928521,131325727
7867,3117405,2019,52792823,148824,51304583,9728367,569773,12289664,23588822
7868,3117504,2019,3929204142,71507473,3857696669,11474408,2821371514,913621951,111228795
7869,3117603,2019,275401699,26099049,24930265,1631533,138371073,62764747,318515
7870,3117702,2019,217539855,11978824,20556103,42283611,14813916,91253012,57210491
7871,3117801,2019,180185967,17301573,162884394,5899036,43916141,63643592,49425624
7872,3117836,2019,54179026,1366895,52812131,3915932,1668764,13124299,34103135
7873,3117876,2019,1298479994,7904862,1219431373,154263,6784451,1103940232,47492369
7874,3117900,2019,206699489,18397025,188302464,8876113,45841251,8329429,5029081
7875,3118007,2019,1988577274,191975045,1796602229,2398304,68442355,704254042,405526334
7876,3118106,2019,41372656,1560529,39812128,2915497,1291422,12669249,22935959
7877,3118205,2019,379147427,16254799,362892628,79762524,173347544,69780409,4000215
7878,3118304,2019,2286795924,195849648,2090946276,11945925,321064686,1368832007,389103658
7879,3118403,2019,298848961,19414608,279434354,28901837,18320765,135446094,96765657
7880,3118502,2019,26025178,65836,25366817,616097,925539,6411431,11868878
7881,3118601,2019,30446854137,5193798438,25253055699,2101562,6425986292,15977644133,2847323712
7882,3118700,2019,155393267,10486936,144906331,33150286,6272564,64748247,40735233
7883,3118809,2019,22622225,10854786,215367464,22900153,11582197,75043992,105841123
7884,3118908,2019,102678262,4847781,9783048,2389748,5966106,31939091,36027804
7885,3119005,2019,60955682,2982483,57973198,15444216,9467058,15507995,1755393
7886,3119104,2019,330778256,19474002,311304254,33839374,38612462,136309379,102543039
7887,3119203,2019,103939716,307781,100861906,14733209,7662815,31969205,46496677
7888,3119302,2019,1015529963,67928675,947601288,359596701,95090207,36690204,12601234
7889,3119401,2019,179072172,152591941,1638129779,4235169,17578603,1029605823,428502758
7890,3119500,2019,83016673,2889906,80126767,4576407,10679871,25153298,39717192
7891,3119609,2019,46113583,2144015,43969568,8637091,2381653,15635579,17315244
7892,3119708,2019,49957812,2058343,4789947,13130084,3098511,13629327,18041548
7893,3119807,2019,154214035,19439046,13477499,22701879,6414821,8697615,18682139
7894,3119906,2019,3865616,1468823,37187337,2729701,1948341,13456981,19052314
7895,3119955,2019,174307506,23272683,151034823,8781303,59165588,50892227,32195706
7896,3120003,2019,32967133,993606,31973527,3113759,2636748,9421722,16801298
7897,3120102,2019,52701972,2842934,49859037,5871603,1950218,19305928,22731288
7898,3120151,2019,58970781,1537878,57432904,12128903,1353908,12290044,31660049
7899,3120201,2019,189078985,9697859,179381127,41388279,12689133,69424867,55878848
7900,3120300,2019,4694835,1695812,45252538,3028224,2003989,12524733,27695592
7901,3120409,2019,12262285,13125214,109497636,13783356,893575,60678085,26100445
7902,3120508,2019,185219654,1078813,174431524,28792232,45058666,55112194,45468432
7903,3120607,2019,72847781,4237336,68610446,760904,10099688,25908691,24993026
7904,3120706,2019,102132614,5755783,96376831,34709375,6405896,31469646,23791915
7905,3120805,2019,26006023,19271208,240789023,23238359,32813421,117081784,67655459
7906,3120839,2019,56985364,3189608,53795756,623994,1991156,21414144,24150517
7907,3120870,2019,65918682,2663694,63254989,6828312,378796,18371901,34266816
7908,3120904,2019,1813942931,168056955,1645885976,197766364,245319591,874234023,328565998
7909,3121001,2019,54841474,1646231,53195243,8213258,2294914,16891418,25795653
7910,3121100,2019,98251949,5125872,93126077,16529585,11696328,29883214,3501695
7911,3121209,2019,183713136,8394794,175318342,66410983,9982148,56238462,42686749
7912,3121258,2019,372627739,47247867,325379872,14115062,142822651,115331191,53110969
7913,3121308,2019,678168,4003711,63813089,4529095,13199391,21149741,24934862
7914,3121407,2019,191254108,7913486,183340622,13268424,78199198,60068179,31804821
7915,3121506,2019,3937009,1469382,37900708,6626648,2037842,11861091,17375127
7916,3121605,2019,840330424,62255093,778075331,23392347,60719097,491318703,202645184
7917,3121704,2019,34322324,1582783,3273954,2838527,117897,1070904,18013003
7918,3121803,2019,78584551,2465076,76119475,13207477,5365302,25081376,3246532
7919,3121902,2019,49479224,2901388,46577836,4433168,6460941,1700966,18674067
7920,3122009,2019,242844266,19187343,223656922,1638952,12081886,114824084,80361432
7921,3122108,2019,55053307,2372008,52681299,4325095,3392949,19301991,25661265
7922,3122207,2019,69139624,2821844,6631778,8616341,1869055,22887747,32944636
7923,3122306,2019,6834856277,829734489,6005121789,72714451,1353513015,3546924416,1031969906
7924,3122355,2019,166244573,2553833,140706243,1763228,2825576,76994513,33692742
7925,3122405,2019,79306544,3649843,75656701,17639617,4259609,26712799,27044676
7926,3122454,2019,76560395,1746226,74814169,7072492,3157973,1899758,45586124
7927,3122470,2019,49868261,2947331,4692093,10926571,2100789,15270659,1862291
7928,3122504,2019,59997302,3293717,56703586,1113847,3262836,2814583,24181073
7929,3122603,2019,4653626,1586225,44950036,4934551,2042443,15962211,22010831
7930,3122702,2019,90968814,9024384,8194443,4558781,13317669,39334967,24733013
7931,3122801,2019,32072793,839718,31233075,4146435,1022909,9486138,16577592
7932,3122900,2019,86707185,3905102,82802082,16376643,6430242,30393037,29602161
7933,3123007,2019,305381926,38807417,26657451,4552737,113191471,105810605,43019697
7934,3123106,2019,158825927,761758,151208348,59989,88822074,3023452,26152854
7935,3123205,2019,253802314,18978331,234823984,25112363,28084895,12119294,60433786
7936,3123304,2019,50434643,2338001,48096642,10340367,203511,15705776,20015389
7937,3123403,2019,55160648,5021442,50139207,7004032,16757185,13151434,13226557
7938,3123502,2019,58610137,4111764,54498373,13354517,12246574,14541026,14356256
7939,3123528,2019,80785775,4939058,75846716,10319109,3534448,28902605,33090554
7940,3123601,2019,525604555,6608789,459516665,4169468,88439203,211681967,117700814
7941,3123700,2019,12351628,8417802,115098478,627126,6431314,53776945,48618959
7942,3123809,2019,7213615,4733103,67403048,8535569,4062713,22365323,32439443
7943,3123858,2019,5405024,27769,51273341,2318257,2933844,21009127,25012112
7944,3123908,2019,228535364,1852477,210010595,14816095,27091674,104723864,63378962
7945,3124005,2019,308673649,15922483,292751165,75466038,17980481,119587597,7971705
7946,3124104,2019,74025542,47062111,693193309,24966616,62354711,312730475,293141507
7947,3124203,2019,426062884,54279516,371783368,17166352,2055562,232698209,101363188
7948,3124302,2019,314696539,22291544,292404996,10522159,33417248,123293749,125171839
7949,3124401,2019,87585616,7637692,79947924,14384436,13763651,28859126,22940711
7950,3124500,2019,272678907,25932707,2467462,49443999,14081791,135393533,47826879
7951,3124609,2019,33659906,130396,32355946,4973045,1500083,11138529,14744288
7952,3124708,2019,100598487,3748024,96850463,48699138,4679122,255276,17944604
7953,3124807,2019,277634393,10378292,267256101,143594964,32133497,54356435,37171205
7954,3124906,2019,165786013,1072813,155057883,18680521,25489756,63126494,47761112
7955,3125002,2019,40879888,1961503,38918385,2879617,2727643,13368931,19942195
7956,3125101,2019,10137650349,271767713,7419973219,5912269,2377076022,479527473,241710198
7957,3125200,2019,38640161,1245372,37394789,5450915,2519385,14878969,14545519
7958,3125309,2019,51674977,2330541,49344436,12230054,5869275,13382381,17862726
7959,3125408,2019,47168288,2128074,45040214,3908029,1448224,16335189,23348772
7960,3125507,2019,36826431,2568044,34258387,203327,2253921,11650216,1832098
7961,3125606,2019,62728623,222246,60506163,5183685,1616246,20581555,33124677
7962,3125705,2019,222415854,18210144,204205711,42074581,9272542,83292858,6956573
7963,3125804,2019,46445716,2099004,44346712,2885049,10082429,1310861,18270624
7964,3125903,2019,126078748,6403848,1196749,23329494,6508346,46771915,43065146
7965,3125952,2019,110067302,6293337,103773964,11171739,5436341,39137315,48028568
7966,3126000,2019,123286779,9598031,113688748,91832,12654105,56529353,3532209
7967,3126109,2019,1793308457,167767559,1625540898,122484628,254539142,95048998,298027149
7968,3126208,2019,184569047,10870786,173698261,7229336,8059241,49682162,43663498
7969,3126307,2019,65980346,2999501,62980845,10164809,6642367,20829302,25344366
7970,3126406,2019,40085606,1472545,38613061,6238788,2744721,11739539,17890012
7971,3126505,2019,61872855,207178,59801074,4331889,1509895,1672059,37238701
7972,3126604,2019,66672182,3226525,63445657,19497251,3255515,14923924,25768967
7973,3126703,2019,377800922,38891451,338909471,20146036,16379769,194792977,107590689
7974,3126752,2019,71246816,2176732,69070084,8282748,16153194,17257795,27376347
7975,3126802,2019,59849711,2285573,57564139,10847386,2541151,15429088,28746512
7976,3126901,2019,100877033,7067622,9380941,5647898,7085495,43714838,37361179
7977,3126950,2019,31904436,868342,31036094,4099474,846948,7878513,1821116
7978,3127008,2019,1193322262,16957586,1176364675,7943965,946727546,114538488,107154676
7979,3127057,2019,4001964,133046,3868918,3959527,1004146,10916128,2280938
7980,3127073,2019,42415791,1474952,40940839,2637964,152414,10699909,26078825
7981,3127107,2019,1927106283,218923836,1708182447,246762219,267686047,919001112,274733068
7982,3127206,2019,61956672,4201434,57755238,8477587,6125964,1857081,24580877
7983,3127305,2019,97860582,5064316,92796266,9938878,13514935,36434919,32907534
7984,3127339,2019,45295572,1715979,43579593,4149483,1349294,12294274,25786543
7985,3127354,2019,33761851,1613248,32148603,2359311,4196565,841729,17175437
7986,3127370,2019,40848574,219833,38650244,3044225,1538758,15204372,18862889
7987,3127388,2019,67152492,4398181,62754311,2395899,3952202,3605913,2034708
7988,3127404,2019,69507037,4497943,65009094,7305074,5501465,29762878,22439677
7989,3127503,2019,54420053,2348795,52071258,4701099,2235874,16779842,28354444
7990,3127602,2019,152275423,11560231,140715192,6713226,2239281,60193007,51416149
7991,3127701,2019,6772786025,68672138,6086064646,34013269,713032938,402932605,1309692388
7992,3127800,2019,534247302,9023719,525223583,1829717,213905861,54507748,73838275
7993,3127909,2019,31579966,918073,30661893,5576486,1466598,8982254,14636555
7994,3128006,2019,786211062,80626395,705584667,24029491,132619719,401811498,147123959
7995,3128105,2019,23470913,14611751,220097379,48926442,15747263,87573675,67849998
7996,3128204,2019,9462931,3112993,91516317,11991141,6094506,29790542,43640128
7997,3128253,2019,46836219,1341843,45494376,8572081,1462925,10945134,24514237
7998,3128303,2019,477228006,60952773,416275233,14417143,172379951,148686538,807916
7999,3128402,2019,13147176,13260835,118210924,12751787,19968265,47139711,38351162
8000,3128501,2019,47031661,2426384,44605276,2773844,6100208,14762707,20968518
8001,3128600,2019,403258933,22898783,38036015,218012779,24708716,97664018,39974637
8002,3128709,2019,224012645,361823396,1878303054,14828218,365218067,1274097116,224159653
8003,3128808,2019,104462248,7618783,96843465,959175,24423849,33943815,28884051
8004,3128907,2019,22251739,10623006,211894384,4305975,74739137,56034836,38060662
8005,3129004,2019,94673175,595247,88720705,12758574,9100903,32494584,34366643
8006,3129103,2019,124388115,5663753,118724363,53513602,6372395,28559365,30279001
8007,3129202,2019,97190412,6815699,90374713,12195441,8429475,41062911,28686886
8008,3129301,2019,121161228,698346,114177768,8317249,13686119,46139188,46035213
8009,3129400,2019,71118564,2670791,68447773,1957263,287645,21115193,248835
8010,3129509,2019,983399546,9853436,884865186,190597501,206401978,366633885,121231823
8011,3129608,2019,72955351,3363761,69591591,7502032,3514651,21871284,36703624
8012,3129657,2019,45463415,1170062,44293354,2286341,177683,12160199,28069984
8013,3129707,2019,604976063,2861562,576360443,4757622,329986702,133715736,65081785
8014,3129806,2019,2538844724,219682384,231916234,1874909,717482039,852955619,746849773
8015,3129905,2019,48743645,339784,45345805,3909786,2939564,19957787,18538668
8016,3130002,2019,41398426,2027968,39370458,7864669,187291,128683,1676458
8017,3130051,2019,85045181,2374783,82670397,12387941,2888405,19210164,48183888
8018,3130101,2019,782793606,72824491,709969114,59844691,127335236,337877406,184911782
8019,3130200,2019,444489898,60888824,383601074,32890835,153193371,147576878,4993999
8020,3130309,2019,356614564,61146552,295468011,47020066,120886716,91240009,3632122
8021,3130408,2019,308393056,60457285,247935771,722759,137157492,68170407,35380283
8022,3130507,2019,170181543,12213381,157968161,22219559,9773519,7248593,53489153
8023,3130556,2019,60270991,1967343,58303648,9517144,3231912,14879457,30675136
8024,3130606,2019,95112989,6927373,88185615,8384923,11164632,35647213,32988847
8025,3130655,2019,61846924,1914827,59932098,9431277,2800594,13855007,3384522
